query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
SRR606249,strain,0.009,Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax volcanii;Haloferax volcanii DS2,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,3932000,0.860,7462785
SRR606249,strain,0.009,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;Geobacter sulfurreducens;Geobacter sulfurreducens PCA,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.027,3775000,0.859,7462785
SRR606249,strain,0.009,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium;Ruminiclostridium thermocellum;Ruminiclostridium thermocellum ATCC 27405,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,3656000,0.858,7462785
SRR606249,strain,0.008,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus radiodurans;Deinococcus radiodurans R1,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,3201000,0.854,7462785
SRR606249,strain,0.007,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Pelodictyon;Pelodictyon phaeoclathratiforme;Pelodictyon phaeoclathratiforme BU-1,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,2963000,0.852,7462785
SRR606249,strain,0.007,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium phaeobacteroides;Chlorobium phaeobacteroides DSM 266,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,2875000,0.851,7462785
SRR606249,strain,0.007,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio piger;Desulfovibrio piger ATCC 29098,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,2865000,0.851,7462785
SRR606249,strain,0.007,Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema denticola;Treponema denticola ATCC 35405,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.017,2848000,0.851,7462785
SRR606249,strain,0.007,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio vulgaris;Desulfovibrio vulgaris DP4,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.007,2826000,0.851,7462785
SRR606249,strain,0.006,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas europaea;Nitrosomonas europaea ATCC 19718,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.032,2727000,0.850,7462785
SRR606249,strain,0.006,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia muciniphila;Akkermansia muciniphila ATCC BAA-835,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,2701000,0.849,7462785
SRR606249,strain,0.006,Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfolobus;Sulfolobus tokodaii;Sulfolobus tokodaii str. 7,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.026,2679000,0.849,7462785
SRR606249,strain,0.006,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium limicola;Chlorobium limicola DSM 245,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.012,2672000,0.849,7462785
SRR606249,strain,0.006,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella baltica;Shewanella baltica OS185,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.003,2639000,0.849,7462785
SRR606249,strain,0.006,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Caldicellulosiruptor;Caldicellulosiruptor saccharolyticus;Caldicellulosiruptor saccharolyticus DSM 8903,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,2601000,0.848,7462785
SRR606249,strain,0.005,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum aerophilum;Pyrobaculum aerophilum str. IM2,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.019,2247000,0.844,7462785
SRR606249,strain,0.005,Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Thermoanaerobacter pseudethanolicus;Thermoanaerobacter pseudethanolicus ATCC 33223,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,2210000,0.844,7462785
SRR606249,strain,0.005,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;Chlorobaculum tepidum;Chlorobaculum tepidum TLS,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,2165000,0.843,7462785
SRR606249,strain,0.005,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum arsenaticum;Pyrobaculum arsenaticum DSM 13514,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.011,2157000,0.843,7462785
SRR606249,strain,0.005,Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus fulgidus;Archaeoglobus fulgidus DSM 4304,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.024,2139000,0.843,7462785
SRR606249,strain,0.005,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas gingivalis;Porphyromonas gingivalis ATCC 33277,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,2108000,0.843,7462785
SRR606249,strain,0.005,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium phaeovibrioides;Chlorobium phaeovibrioides DSM 265,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.016,2067000,0.842,7462785
SRR606249,strain,0.005,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Wolinella;Wolinella succinogenes;Wolinella succinogenes DSM 1740,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,2024000,0.842,7462785
SRR606249,strain,0.005,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis;Enterococcus faecalis V583,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.008,1997000,0.841,7462785
SRR606249,strain,0.005,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum calidifontis;Pyrobaculum calidifontis JCM 11548,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.014,1980000,0.841,7462785
SRR606249,strain,0.005,Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella;Persephonella marina;Persephonella marina EX-H1,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.013,1938000,0.840,7462785
SRR606249,strain,0.004,Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga neapolitana;Thermotoga neapolitana DSM 4359,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.025,1851000,0.839,7462785
SRR606249,strain,0.004,Bacteria;Dictyoglomi;Dictyoglomia;Dictyoglomales;Dictyoglomaceae;Dictyoglomus;Dictyoglomus turgidum;Dictyoglomus turgidum DSM 6724,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,1839000,0.839,7462785
SRR606249,strain,0.004,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;Pyrococcus furiosus;Pyrococcus furiosus DSM 3638,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.015,1837000,0.839,7462785
SRR606249,strain,0.004,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;Methanococcus maripaludis;Methanococcus maripaludis C5,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,1770000,0.838,7462785
SRR606249,strain,0.004,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;Pyrococcus horikoshii;Pyrococcus horikoshii OT3,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.022,1741000,0.837,7462785
SRR606249,strain,0.004,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus jannaschii;Methanocaldococcus jannaschii DSM 2661,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,1679000,0.837,7462785
SRR606249,strain,0.004,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;Methanopyrus kandleri;Methanopyrus kandleri AV19,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.009,1631000,0.836,7462785
SRR606249,strain,0.004,Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;Methanococcus maripaludis;Methanococcus maripaludis S2,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,1513000,0.834,7462785
SRR606249,strain,0.003,Archaea;Euryarchaeota;;;;Aciduliprofundum;Aciduliprofundum boonei;Aciduliprofundum boonei T469,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.010,1477000,0.833,7462785
SRR606249,strain,0.003,Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus thermophilus;Thermus thermophilus HB27,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,1379000,0.831,7462785
SRR606249,strain,0.003,Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignicoccus;Ignicoccus hospitalis;Ignicoccus hospitalis KIN4/I,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.003,1284000,0.829,7462785
SRR606249,strain,0.003,Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium yellowstonense;Sulfurihydrogenibium yellowstonense SS-5,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.002,1118000,0.826,7462785
SRR606249,strain,0.002,Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga petrophila;Thermotoga petrophila RKU-1,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.006,734000,0.814,7462785
SRR606249,strain,0.001,Archaea;Nanoarchaeota;;Nanoarchaeales;Nanoarchaeaceae;Nanoarchaeum;Nanoarchaeum equitans;Nanoarchaeum equitans Kin4-M,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.013,431000,0.801,7462785
SRR606249,strain,0.596,unclassified,1b1b1d8e,outputs.paper/trim/SRR606249.trim.fq.gz,0.224,253184000,,7462785
